,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
1997-08-07,2.25,2.2604169845581055,2.125,2.1770830154418945,2.1770830154418945,2034000,AMZN,-15.706334,2.375,0.0,-0.19791698455810547
1997-08-18,2.0520830154418945,2.0520830154418945,1.96875,2.0416669845581055,2.0416669845581055,1784400,AMZN,-15.965998,3.2395830154418945,0.0,-1.197916030883789
1997-08-21,2.1354169845581055,2.171875,2.0729169845581055,2.1145830154418945,2.1145830154418945,624000,AMZN,-15.787056,3.6874999999999996,0.0,-1.572916984558105
1997-09-05,2.5833330154418945,2.6666669845581055,2.4583330154418945,2.5,2.5,1908000,AMZN,-13.655247,4.1666669845581055,0.0,-1.6666669845581055
1997-09-08,2.53125,3.0208330154418945,2.5,3.0,3.0,5648400,AMZN,-14.322983,4.0416669845581055,0.0,-1.0416669845581055
1997-09-10,3.3125,3.328125,3.125,3.3020830154418945,3.3020830154418945,3866400,AMZN,-14.396326,4.0208330154418945,0.0,-0.71875
1997-09-12,3.1875,3.6979169845581055,3.15625,3.6875,3.6875,3333600,AMZN,-12.619645,4.015625,0.0,-0.328125
1997-09-15,3.6666669845581055,3.6770830154418945,3.0520830154418945,3.09375,3.09375,5583600,AMZN,-13.402806,4.125,0.0,-1.03125
1997-09-17,3.4583330154418945,3.5,3.3333330154418945,3.40625,3.40625,2607600,AMZN,-13.926193,4.0052080154418945,0.0,-0.5989580154418945
1997-09-29,4.1458330154418945,4.1875,3.9583330154418945,4.0416669845581055,4.0416669845581055,2371200,AMZN,-14.798142,3.8229169845581055,0.0,0.21875
1997-10-06,4.0,4.125,3.9427080154418945,4.125,4.125,2028000,AMZN,-14.278229,4.2708330154418945,0.0,-0.14583301544189453
1997-10-17,3.6145830154418945,3.65625,3.5208330154418945,3.625,3.625,2534400,AMZN,-15.619898,4.4791669845581055,0.0,-0.8541669845581055
1997-10-21,3.9583330154418945,4.4375,3.8541669845581055,4.4270830154418945,4.4270830154418945,12096000,AMZN,-17.071857,3.9479169845581055,0.0,0.47916603088378906
1997-10-31,5.3645830154418945,5.4583330154418945,4.96875,5.0833330154418945,5.0833330154418945,5026800,AMZN,-13.940433,4.4895830154418945,0.0,0.59375
1997-11-05,4.9791669845581055,5.1197919845581055,4.875,4.875,4.875,3093600,AMZN,-12.406,4.2604169845581055,0.0,0.6145830154418945
1997-11-07,4.4166669845581055,4.640625,4.3854169845581055,4.4791669845581055,4.4791669845581055,2626800,AMZN,-12.099435,4.2708330154418945,0.0,0.20833396911621094
1997-11-17,4.2291669845581055,4.5416669845581055,4.21875,4.375,4.375,7394400,AMZN,-11.360167,4.6875,0.0,-0.3125
1997-11-18,4.375,4.4791669845581055,4.34375,4.4166669845581055,4.4166669845581055,1866000,AMZN,-11.47479,4.5104169845581055,0.0,-0.09375
1997-11-20,4.5729169845581055,4.6041669845581055,4.5104169845581055,4.5833330154418945,4.5833330154418945,5923200,AMZN,-11.72821,4.5416669845581055,0.0,0.04166603088378906
1997-12-04,4.4010419845581055,4.5520830154418945,4.3854169845581055,4.5,4.5,3038400,AMZN,-12.69955,4.5208330154418945,0.0,-0.02083301544189453
1997-12-12,4.6458330154418945,4.8020830154418945,4.40625,4.5416669845581055,4.5416669845581055,2672400,AMZN,-12.686877,4.8385419845581055,0.0,-0.296875
1997-12-16,4.6458330154418945,4.6458330154418945,4.4583330154418945,4.4583330154418945,4.4583330154418945,1687200,AMZN,-11.863309,4.6145830154418945,0.0,-0.15625
1997-12-18,4.3541669845581055,4.4270830154418945,4.2291669845581055,4.2916669845581055,4.2916669845581055,3204000,AMZN,-11.680631,4.3020830154418945,0.0,-0.010416030883789062
1997-12-26,4.5625,4.6458330154418945,4.4895830154418945,4.5208330154418945,4.5208330154418945,487200,AMZN,-10.883763,4.953125,0.0,-0.43229198455810547
1998-01-08,4.6979169845581055,4.703125,4.53125,4.6145830154418945,4.6145830154418945,6015600,AMZN,-10.814707,4.9166669845581055,0.0,-0.30208396911621094
1998-01-21,4.9375,5.1666669845581055,4.875,5.0729169845581055,5.0729169845581055,8738400,AMZN,-13.137536,5.291666984558105,0.0,-0.2187499999999991
1998-01-27,4.8177080154418945,4.8645830154418945,4.6666669845581055,4.75,4.75,4104000,AMZN,-12.499019,5.072916984558105,0.0,-0.3229169845581046
1998-02-18,5.1458330154418945,5.1458330154418945,5.0520830154418945,5.0729169845581055,5.0729169845581055,2971200,AMZN,-11.981583,6.6354169845581055,0.0,-1.5625
1998-02-23,5.2916669845581055,5.4166669845581055,5.2083330154418945,5.40625,5.40625,3978000,AMZN,-12.062673,6.583333015441894,0.0,-1.1770830154418936
1998-02-25,5.46875,5.5416669845581055,5.2604169845581055,5.4895830154418945,5.4895830154418945,6745200,AMZN,-12.863592,7.109374999999999,0.0,-1.6197919845581046
1998-03-02,6.3229169845581055,6.4375,6.25,6.3541669845581055,6.3541669845581055,10957200,AMZN,-12.833616,6.984375,0.0,-0.6302080154418945
1998-03-10,7.125,7.3541669845581055,6.90625,6.925780773162842,6.925780773162842,24750000,AMZN,-12.833428,7.127604007720947,0.0,-0.20182323455810547
1998-03-16,6.6302080154418945,6.7291669845581055,6.5833330154418945,6.5833330154418945,6.5833330154418945,3312000,AMZN,-8.23399,7.3854169845581055,0.0,-0.8020839691162109
1998-03-20,7.0,7.0729169845581055,6.9270830154418945,7.0,7.0,6412800,AMZN,-7.896683,7.859375,0.0,-0.859375
1998-03-26,6.8125,6.9791669845581055,6.625,6.8958330154418945,6.8958330154418945,7878000,AMZN,-8.078983,7.906249999999999,0.0,-1.0104169845581046
