,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2010-09-22,4.173999786376953,4.190000057220459,3.9600000381469727,3.9739999771118164,3.9739999771118164,4814500,TSLA,2.9442322,4.107999801635742,0.0,-0.13399982452392578
2010-10-01,4.138000011444092,4.150000095367432,4.061999797821045,4.119999885559082,4.119999885559082,2988500,TSLA,1.4530411,4.144000053405762,0.0,-0.024000167846679688
2010-10-05,4.230000019073486,4.25600004196167,4.202000141143799,4.223999977111816,4.223999977111816,1660000,TSLA,3.8502347,4.271999835968018,0.0,-0.04799985885620117
2010-10-19,4.039999961853027,4.081999778747559,4.0,4.010000228881836,4.010000228881836,1226000,TSLA,1.9058641,4.926000118255615,0.0,-0.9159998893737793
2010-10-21,4.122000217437744,4.190000057220459,4.090000152587891,4.150000095367432,4.150000095367432,2085500,TSLA,2.3912985,5.607999801635742,0.0,-1.4579997062683105
2010-10-22,4.136000156402588,4.185999870300293,4.110000133514404,4.144000053405762,4.144000053405762,805500,TSLA,2.0161655,5.9679999351501465,0.0,-1.8239998817443848
2010-11-09,5.0,5.138000011444092,4.809999942779541,4.926000118255615,4.926000118255615,4782000,TSLA,2.762977,6.869999885559082,0.0,-1.9439997673034668
2010-11-11,5.71999979019165,5.820000171661377,5.466000080108643,5.607999801635742,5.607999801635742,9726500,TSLA,3.921746,6.297999858856201,0.0,-0.690000057220459
2010-11-17,6.039999961853027,6.150000095367432,5.7220001220703125,5.8979997634887695,5.8979997634887695,3750000,TSLA,4.5707316,6.409999847412109,0.0,-0.5120000839233398
2010-11-18,6.133999824523926,6.1479997634887695,5.783999919891357,5.978000164031982,5.978000164031982,4780500,TSLA,5.549516,6.303999900817871,0.0,-0.32599973678588867
2010-11-30,6.748000144958496,7.065999984741211,6.682000160217285,7.065999984741211,7.065999984741211,11113000,TSLA,6.219606,6.452000141143799,0.0,0.6139998435974121
2010-12-22,6.449999809265137,6.572000026702881,6.340000152587891,6.526000022888184,6.526000022888184,4166500,TSLA,5.3278527,5.24399995803833,0.0,1.2820000648498535
2010-12-23,6.251999855041504,6.495999813079834,5.984000205993652,6.01800012588501,6.01800012588501,7763000,TSLA,5.001957,5.150000095367432,0.0,0.8680000305175781
2011-01-24,4.705999851226807,4.961999893188477,4.645999908447266,4.8979997634887695,4.8979997634887695,8225500,TSLA,4.728461,4.616000175476074,0.0,0.2819995880126953
2011-01-28,4.97599983215332,4.97599983215332,4.75,4.802000045776367,4.802000045776367,5242000,TSLA,5.8298583,4.636000156402588,-0.1659998893737793,0.0
2011-02-02,4.831999778747559,4.835999965667725,4.734000205993652,4.788000106811523,4.788000106811523,2847500,TSLA,5.4954805,4.50600004196167,-0.2820000648498535,0.0
2011-02-03,4.763999938964844,4.78000020980835,4.630000114440918,4.72599983215332,4.72599983215332,2560000,TSLA,5.2631235,4.7220001220703125,-0.0039997100830078125,0.0
2011-02-24,4.355999946594238,4.515999794006348,4.300000190734863,4.50600004196167,4.50600004196167,5276500,TSLA,5.823789,4.561999797821045,0.055999755859375,0.0
2011-02-25,4.561999797821045,4.769999980926514,4.538000106811523,4.7220001220703125,4.7220001220703125,6731500,TSLA,6.4562955,4.5920000076293945,-0.13000011444091797,0.0
2011-02-28,4.748000144958496,4.820000171661377,4.699999809265137,4.7779998779296875,4.7779998779296875,5256000,TSLA,6.3383074,4.546000003814697,-0.23199987411499023,0.0
2011-03-04,4.895999908447266,4.998000144958496,4.75600004196167,4.989999771118164,4.989999771118164,7900500,TSLA,5.697008,4.550000190734863,-0.4399995803833008,0.0
2011-03-10,4.888000011444092,4.8979997634887695,4.745999813079834,4.802000045776367,4.802000045776367,5085000,TSLA,4.85409,5.550000190734863,0.7480001449584961,0.0
2011-03-11,4.769999980926514,4.849999904632568,4.705999851226807,4.814000129699707,4.814000129699707,4654000,TSLA,5.177829,5.331999778747559,0.5179996490478516,0.0
2011-03-28,4.539999961853027,4.708000183105469,4.510000228881836,4.650000095367432,4.650000095367432,5290500,TSLA,4.336912,5.00600004196167,0.0,-0.3559999465942383
2011-04-04,5.366000175476074,5.400000095367432,5.046000003814697,5.165999889373779,5.165999889373779,13046500,TSLA,-0.036029413,5.386000156402587,0.0,-0.2200002670288077
2011-04-13,5.026000022888184,5.138000011444092,4.961999893188477,4.986000061035156,4.986000061035156,6057500,TSLA,5.408833,5.288000106811523,0.3020000457763672,0.0
2011-04-27,5.386000156402588,5.4720001220703125,5.326000213623047,5.415999889373779,5.415999889373779,4984500,TSLA,5.759782,5.269999980926514,-0.14599990844726562,0.0
2011-05-13,5.599999904632568,5.638000011444092,5.460000038146973,5.510000228881836,5.510000228881836,3307500,TSLA,5.9658155,5.739999771118164,0.22999954223632812,0.0
2011-05-20,5.6519999504089355,5.656000137329102,5.46999979019165,5.593999862670898,5.593999862670898,4212500,TSLA,4.4680347,5.685999870300293,0.0,-0.09200000762939453
2011-06-15,5.688000202178955,5.690000057220459,5.414000034332275,5.464000225067139,5.464000225067139,6725000,TSLA,5.512389,5.946000099182129,0.48199987411499023,0.0
